05031,7.25,9.0,1.75
26033,8.15,9.65,1.5
49045,7.25,10.41,3.16
48229,7.25,9.4,2.1500000000000004
20089,7.25,9.35,2.0999999999999996
20087,7.25,9.48,2.2300000000000004
20085,7.25,9.48,2.2300000000000004
30067,7.9,9.38,1.4800000000000004
20083,7.25,9.35,2.0999999999999996
20081,7.25,9.48,2.2300000000000004
49043,7.25,10.88,3.630000000000001
01051,7.25,10.64,3.3900000000000006
01053,7.25,9.91,2.66
01055,7.25,9.23,1.9800000000000004
01057,7.25,9.89,2.6400000000000006
01059,7.25,9.67,2.42
49041,7.25,9.93,2.6799999999999997
36017,8.0,9.89,1.8900000000000006
37019,7.25,10.97,3.7200000000000006
13199,7.25,9.88,2.630000000000001
36013,8.0,9.76,1.7599999999999998
36011,8.0,10.2,2.1999999999999993
13193,7.25,10.03,2.7799999999999994
37011,7.25,10.29,3.039999999999999
13191,7.25,9.88,2.630000000000001
37013,7.25,10.13,2.880000000000001
13197,7.25,9.99,2.74
37015,7.25,9.96,2.710000000000001
13195,7.25,10.17,2.92
37017,7.25,9.96,2.710000000000001
48311,7.25,9.47,2.2200000000000006
48313,7.25,9.4,2.1500000000000004
48315,7.25,9.4,2.1500000000000004
48317,7.25,9.4,2.1500000000000004
48319,7.25,9.4,2.1500000000000004
48139,7.25,10.37,3.119999999999999
48429,7.25,9.51,2.26
48131,7.25,9.72,2.4700000000000006
48133,7.25,9.51,2.26
48135,7.25,10.77,3.5199999999999996
48137,7.25,9.4,2.1500000000000004
47175,7.25,9.46,2.210000000000001
13067,7.25,11.2,3.9499999999999993
36075,8.0,10.27,2.2699999999999996
13065,7.25,9.72,2.4700000000000006
13063,7.25,11.2,3.9499999999999993
55011,7.25,10.33,3.08
13061,7.25,10.06,2.8100000000000005
47177,7.25,9.46,2.210000000000001
47069,7.25,9.46,2.210000000000001
13069,7.25,9.76,2.51
13265,7.25,10.81,3.5600000000000005
13267,7.25,10.03,2.7799999999999994
13261,7.25,10.03,2.7799999999999994
13263,7.25,10.09,2.84
13269,7.25,9.14,1.8900000000000006
42055,7.25,9.61,2.3599999999999994
45089,7.25,9.24,1.9900000000000002
40089,7.25,9.26,2.01
48047,7.25,9.4,2.1500000000000004
48217,7.25,9.69,2.4399999999999995
48041,7.25,10.99,3.74
48043,7.25,10.0,2.75
40081,7.25,9.18,1.9299999999999997
26153,8.15,9.61,1.459999999999999
40083,7.25,9.67,2.42
40085,7.25,9.26,2.01
40087,7.25,9.67,2.42
20065,7.25,9.35,2.0999999999999996
37161,7.25,10.28,3.0299999999999994
20067,7.25,9.35,2.0999999999999996
37163,7.25,9.36,2.1099999999999994
20061,7.25,10.63,3.380000000000001
37165,7.25,9.98,2.7300000000000004
20063,7.25,9.35,2.0999999999999996
37167,7.25,9.36,2.1099999999999994
36079,8.0,14.3,6.300000000000001
20069,7.25,9.35,2.0999999999999996
48351,7.25,9.4,2.1500000000000004
08069,8.0,10.8,2.8000000000000007
08067,8.0,11.43,3.4299999999999997
08065,8.0,11.26,3.26
45081,7.25,10.84,3.59
08063,8.0,9.9,1.9000000000000004
08061,8.0,10.04,2.039999999999999
31119,7.25,9.28,2.0299999999999994
31113,7.25,9.8,2.5500000000000007
31111,7.25,9.09,1.8399999999999999
31117,7.25,9.25,2.0
31115,7.25,9.24,1.9900000000000002
48211,7.25,9.69,2.4399999999999995
08085,8.0,10.02,2.0199999999999996
08087,8.0,10.14,2.1400000000000006
18159,7.25,9.72,2.4700000000000006
08081,8.0,10.63,2.630000000000001
26159,8.15,9.75,1.5999999999999996
08083,8.0,10.22,2.2200000000000006
18153,7.25,9.94,2.6899999999999995
18151,7.25,9.51,2.26
08089,8.0,9.31,1.3100000000000005
18157,7.25,10.17,2.92
18155,7.25,9.29,2.039999999999999
51117,7.25,10.02,2.7699999999999996
29119,7.5,9.34,1.8399999999999999
29113,7.5,9.94,2.4399999999999995
29111,7.5,9.32,1.8200000000000003
29117,7.5,9.54,2.039999999999999
29115,7.5,9.32,1.8200000000000003
51033,7.25,11.95,4.699999999999999
55063,7.25,9.6,2.3499999999999996
51031,7.25,9.98,2.7300000000000004
54059,7.25,8.95,1.6999999999999993
55065,7.25,9.51,2.26
51037,7.25,9.9,2.6500000000000004
55103,7.25,9.91,2.66
18007,7.25,10.17,2.92
55101,7.25,10.44,3.1899999999999995
55107,7.25,9.95,2.6999999999999993
55105,7.25,9.89,2.6400000000000006
51119,7.25,10.09,2.84
51035,7.25,10.02,2.7699999999999996
55069,7.25,9.51,2.26
48055,7.25,10.97,3.7200000000000006
48363,7.25,9.5,2.25
38059,7.25,9.61,2.3599999999999994
02122,7.75,10.45,2.6999999999999993
47025,7.25,9.22,1.9700000000000006
47023,7.25,9.63,2.380000000000001
47021,7.25,11.04,3.789999999999999
47029,7.25,9.46,2.210000000000001
29199,7.5,9.03,1.5299999999999994
17037,8.25,10.62,2.369999999999999
19179,7.25,9.72,2.4700000000000006
39169,7.95,9.04,1.089999999999999
17039,8.25,9.62,1.3699999999999992
19173,7.25,9.53,2.2799999999999994
39163,7.95,9.12,1.169999999999999
19171,7.25,9.61,2.3599999999999994
39161,7.95,9.35,1.3999999999999995
19177,7.25,9.53,2.2799999999999994
39167,7.95,9.24,1.29
19175,7.25,9.53,2.2799999999999994
39165,7.95,9.28,1.3299999999999992
22027,7.25,10.11,2.8599999999999994
22025,7.25,10.11,2.8599999999999994
22023,7.25,10.43,3.1799999999999997
22021,7.25,10.11,2.8599999999999994
22029,7.25,9.89,2.6400000000000006
06007,9.0,9.95,0.9499999999999993
06005,9.0,10.65,1.6500000000000004
06003,9.0,10.93,1.9299999999999997
06001,9.0,13.35,4.35
06009,9.0,10.99,1.9900000000000002
51620,7.25,10.45,3.1999999999999993
02016,7.75,11.94,4.1899999999999995
02013,7.75,9.74,1.9900000000000002
16011,7.25,9.99,2.74
39017,7.95,9.28,1.3299999999999992
16013,7.25,11.24,3.99
39015,7.95,8.78,0.8299999999999992
16015,7.25,9.44,2.1899999999999995
27159,8.0,9.76,1.7599999999999998
16017,7.25,9.79,2.539999999999999
39011,7.95,8.94,0.9899999999999993
16019,7.25,9.34,2.09
27155,8.0,9.76,1.7599999999999998
27157,8.0,10.33,2.33
27151,8.0,9.76,1.7599999999999998
27153,8.0,10.11,2.1099999999999994
22117,7.25,9.99,2.74
21129,7.25,9.52,2.2699999999999996
21127,7.25,9.52,2.2699999999999996
48367,7.25,10.49,3.24
21125,7.25,9.62,2.369999999999999
21123,7.25,9.63,2.380000000000001
22115,7.25,10.41,3.16
21121,7.25,9.46,2.210000000000001
16059,7.25,9.99,2.74
46061,7.25,9.33,2.08
40001,7.25,9.26,2.01
12039,7.93,11.21,3.280000000000001
42031,7.25,9.37,2.119999999999999
46065,7.25,9.52,2.2699999999999996
22111,7.25,10.25,3.0
46067,7.25,9.3,2.0500000000000007
42035,7.25,9.83,2.58
12033,7.93,10.6,2.67
12031,7.93,10.71,2.780000000000001
42039,7.25,9.4,2.1500000000000004
12037,7.93,10.3,2.370000000000001
40003,7.25,9.26,2.01
12035,7.93,11.04,3.1099999999999994
51133,7.25,10.06,2.8100000000000005
51131,7.25,10.17,2.92
51137,7.25,10.74,3.49
51135,7.25,10.55,3.3000000000000007
40005,7.25,9.26,2.01
51139,7.25,10.21,2.960000000000001
16057,7.25,9.97,2.7200000000000006
31177,7.25,9.73,2.4800000000000004
40007,7.25,9.26,2.01
13299,7.25,9.42,2.17
22119,7.25,10.11,2.8599999999999994
13291,7.25,10.13,2.880000000000001
13293,7.25,10.03,2.7799999999999994
13295,7.25,9.62,2.369999999999999
51061,7.25,14.5,7.25
13297,7.25,11.2,3.9499999999999993
12107,7.93,10.02,2.09
12105,7.93,10.63,2.700000000000001
12103,7.93,10.54,2.6099999999999994
12101,7.93,10.54,2.6099999999999994
02240,7.75,10.25,2.5
12109,7.93,10.71,2.780000000000001
26049,8.15,9.47,1.3200000000000003
05029,7.25,9.53,2.2799999999999994
26041,8.15,9.84,1.6899999999999995
05021,7.25,9.25,2.0
26043,8.15,9.61,1.459999999999999
05023,7.25,9.51,2.26
26045,8.15,9.86,1.709999999999999
05025,7.25,9.28,2.0299999999999994
26047,8.15,10.36,2.209999999999999
05027,7.25,9.25,2.0
20099,7.25,9.35,2.0999999999999996
48239,7.25,9.37,2.119999999999999
20091,7.25,10.22,2.9700000000000006
20093,7.25,9.35,2.0999999999999996
20095,7.25,9.35,2.0999999999999996
20097,7.25,9.35,2.0999999999999996
13185,7.25,10.43,3.1799999999999997
13187,7.25,10.25,3.0
13181,7.25,9.72,2.4700000000000006
13183,7.25,9.86,2.6099999999999994
01049,7.25,9.2,1.9499999999999993
13189,7.25,10.22,2.9700000000000006
12129,7.93,10.23,2.3000000000000007
36003,8.0,9.91,1.9100000000000001
36005,8.0,14.3,6.300000000000001
36007,8.0,9.94,1.9399999999999995
36009,8.0,9.72,1.7200000000000006
45019,7.25,11.56,4.3100000000000005
05115,7.25,9.42,2.17
05117,7.25,9.42,2.17
05111,7.25,8.86,1.6099999999999994
05113,7.25,9.38,2.130000000000001
48309,7.25,9.55,2.3000000000000007
05119,7.25,10.04,2.789999999999999
48435,7.25,9.4,2.1500000000000004
48437,7.25,9.4,2.1500000000000004
48431,7.25,9.66,2.41
48433,7.25,9.4,2.1500000000000004
48439,7.25,10.49,3.24
53027,9.32,9.17,-0.15000000000000036
48129,7.25,9.4,2.1500000000000004
48123,7.25,9.51,2.26
30045,7.9,9.5,1.5999999999999996
26029,8.15,10.36,2.209999999999999
48125,7.25,9.4,2.1500000000000004
13071,7.25,9.74,2.49
13073,7.25,10.22,2.9700000000000006
13075,7.25,10.12,2.869999999999999
13077,7.25,11.2,3.9499999999999993
13079,7.25,10.01,2.76
13277,7.25,9.96,2.710000000000001
13275,7.25,10.05,2.8000000000000007
13273,7.25,10.02,2.7699999999999996
13271,7.25,9.72,2.4700000000000006
45087,7.25,9.87,2.619999999999999
45085,7.25,10.7,3.4499999999999993
45083,7.25,9.59,2.34
13279,7.25,9.85,2.5999999999999996
18099,7.25,9.5,2.25
18093,7.25,9.12,1.8699999999999992
18091,7.25,9.63,2.380000000000001
18097,7.25,9.94,2.6899999999999995
18095,7.25,9.32,2.0700000000000003
27113,8.0,9.45,1.4499999999999993
48057,7.25,9.85,2.5999999999999996
40099,7.25,9.34,2.09
48053,7.25,9.6,2.3499999999999996
48051,7.25,10.99,3.74
40093,7.25,9.26,2.01
40091,7.25,9.16,1.9100000000000001
40097,7.25,8.83,1.58
40095,7.25,9.32,2.0700000000000003
20077,7.25,9.35,2.0999999999999996
20075,7.25,9.6,2.3499999999999996
37199,7.25,10.03,2.7799999999999994
20073,7.25,9.35,2.0999999999999996
20071,7.25,9.35,2.0999999999999996
37195,7.25,10.27,3.0199999999999996
37197,7.25,10.48,3.2300000000000004
37191,7.25,10.11,2.8599999999999994
37193,7.25,10.03,2.7799999999999994
20079,7.25,9.66,2.41
08079,8.0,10.81,2.8100000000000005
48369,7.25,9.4,2.1500000000000004
08071,8.0,10.13,2.130000000000001
08073,8.0,10.35,2.3499999999999996
08075,8.0,9.33,1.33
08077,8.0,10.0,2.0
18167,7.25,9.47,2.2200000000000006
28021,7.25,9.49,2.24
18165,7.25,9.47,2.2200000000000006
18163,7.25,10.12,2.869999999999999
18161,7.25,9.29,2.039999999999999
28023,7.25,9.49,2.24
18169,7.25,9.29,2.039999999999999
08097,8.0,12.07,4.07
08095,8.0,10.06,2.0600000000000005
08093,8.0,10.79,2.789999999999999
08091,8.0,11.75,3.75
28025,7.25,9.69,2.4399999999999995
08099,8.0,9.9,1.9000000000000004
29127,7.5,8.88,1.3800000000000008
48399,7.25,9.4,2.1500000000000004
29125,7.5,9.03,1.5299999999999994
16023,7.25,9.81,2.5600000000000005
29123,7.5,9.16,1.6600000000000001
28027,7.25,9.25,2.0
29121,7.5,9.32,1.8200000000000003
51595,7.25,10.02,2.7699999999999996
20139,7.25,9.48,2.2300000000000004
29129,7.5,9.03,1.5299999999999994
16025,7.25,9.91,2.66
16027,7.25,9.44,2.1899999999999995
35049,7.5,11.57,4.07
35045,7.5,10.0,2.5
35047,7.5,9.25,1.75
35041,7.5,9.46,1.9600000000000009
35043,7.5,10.11,2.6099999999999994
48391,7.25,9.46,2.210000000000001
48393,7.25,9.47,2.2200000000000006
55139,7.25,9.93,2.6799999999999997
55137,7.25,9.99,2.74
20137,7.25,9.35,2.0999999999999996
55135,7.25,10.06,2.8100000000000005
55133,7.25,10.33,3.08
55131,7.25,10.33,3.08
31105,7.25,9.33,2.08
31107,7.25,9.24,1.9900000000000002
31101,7.25,9.24,1.9900000000000002
31103,7.25,9.24,1.9900000000000002
31109,7.25,9.37,2.119999999999999
37103,7.25,10.54,3.289999999999999
47013,7.25,9.46,2.210000000000001
47011,7.25,9.89,2.6400000000000006
47017,7.25,9.46,2.210000000000001
47015,7.25,11.04,3.789999999999999
47019,7.25,9.8,2.5500000000000007
39157,7.95,8.91,0.96
19165,7.25,9.53,2.2799999999999994
39155,7.95,9.36,1.4099999999999993
19167,7.25,9.53,2.2799999999999994
27019,8.0,11.01,3.01
19161,7.25,9.22,1.9700000000000006
39151,7.95,9.05,1.1000000000000005
19163,7.25,9.8,2.5500000000000007
27015,8.0,9.76,1.7599999999999998
27017,8.0,9.85,1.8499999999999996
27011,8.0,9.76,1.7599999999999998
19169,7.25,10.21,2.960000000000001
27013,8.0,10.22,2.2200000000000006
53011,9.32,10.52,1.1999999999999993
55009,7.25,9.64,2.3900000000000006
51041,7.25,11.95,4.699999999999999
55003,7.25,9.51,2.26
51580,7.25,10.02,2.7699999999999996
37109,7.25,10.28,3.0299999999999994
55007,7.25,9.39,2.1400000000000006
55005,7.25,9.48,2.2300000000000004
22031,7.25,10.39,3.1400000000000006
22033,7.25,10.44,3.1899999999999995
22035,7.25,10.09,2.84
22037,7.25,10.44,3.1899999999999995
22039,7.25,9.89,2.6400000000000006
06011,9.0,10.48,1.4800000000000004
06013,9.0,13.35,4.35
06015,9.0,10.76,1.7599999999999998
06017,9.0,11.27,2.2699999999999996
06019,9.0,10.7,1.6999999999999993
51630,7.25,14.5,7.25
02068,7.75,9.39,1.6400000000000006
02060,7.75,11.11,3.3599999999999994
06087,9.0,12.97,3.9700000000000006
27129,8.0,9.76,1.7599999999999998
16003,7.25,9.71,2.460000000000001
39021,7.95,9.01,1.0599999999999996
16001,7.25,9.44,2.1899999999999995
39027,7.95,9.26,1.3099999999999996
16007,7.25,9.71,2.460000000000001
39025,7.95,9.28,1.3299999999999992
16005,7.25,9.12,1.8699999999999992
27121,8.0,10.04,2.039999999999999
27123,8.0,11.01,3.01
16009,7.25,9.99,2.74
27125,8.0,9.76,1.7599999999999998
27127,8.0,9.76,1.7599999999999998
48361,7.25,9.83,2.58
21139,7.25,9.52,2.2699999999999996
21131,7.25,9.51,2.26
21133,7.25,9.52,2.2699999999999996
21135,7.25,9.46,2.210000000000001
21137,7.25,9.46,2.210000000000001
12027,7.93,10.04,2.1099999999999994
12021,7.93,11.16,3.2300000000000004
12023,7.93,9.88,1.950000000000001
46115,7.25,9.6,2.3499999999999996
19087,7.25,9.62,2.369999999999999
12029,7.93,9.96,2.030000000000001
46073,7.25,9.3,2.0500000000000007
42127,7.25,9.2,1.9499999999999993
30081,7.9,9.78,1.879999999999999
42009,7.25,9.71,2.460000000000001
46075,7.25,9.3,2.0500000000000007
06085,9.0,13.81,4.8100000000000005
42005,7.25,8.81,1.5600000000000005
46079,7.25,9.3,2.0500000000000007
42003,7.25,9.95,2.6999999999999993
42001,7.25,10.51,3.26
42121,7.25,9.46,2.210000000000001
51125,7.25,10.98,3.7300000000000004
42123,7.25,9.71,2.460000000000001
51121,7.25,10.13,2.880000000000001
48027,7.25,9.95,2.6999999999999993
46053,7.25,9.3,2.0500000000000007
40069,7.25,9.26,2.01
48023,7.25,9.4,2.1500000000000004
12111,7.93,10.98,3.0500000000000007
12113,7.93,10.6,2.67
12115,7.93,11.21,3.280000000000001
12117,7.93,11.13,3.200000000000001
12119,7.93,10.35,2.42
40063,7.25,9.26,2.01
26059,8.15,9.35,1.1999999999999993
17199,8.25,9.98,1.7300000000000004
17197,8.25,11.66,3.41
26053,8.15,9.57,1.42
17195,8.25,10.12,1.8699999999999992
26051,8.15,9.61,1.459999999999999
17193,8.25,9.61,1.3599999999999994
26057,8.15,9.61,1.459999999999999
17191,8.25,9.62,1.3699999999999992
